Date,Cases_Mean,Cases_LB,Cases_UB,Deaths_Mean,Deaths_LB,Deaths_UB,hospitalized_best,hospitalized_mean,hospitalized_worst,ICU_best,ICU_mean,ICU_worst,total_beds,regular_bed_supply_best,regular_bed_supply_mean,regular_bed_supply_worst,total_ICU_beds,ICU_bed_supply_best,ICU_bed_supply_mean,ICU_bed_supply_worst,patient_vent_lb,patient_vent_mean,patient_vent_ub,total_vents,open_vents_lb,open_vents_mean,open_vents_ub,med_tech,med_tech_active,med_tech_supply,med_tech_demand,nurse,nurse_active,nurse_supply,nurse_demand,phys,phys_active,phys_supply,phys_demand,resp,resp_active,resp_supply,resp_demand
2020-10-06,15120,80,49436,447599,163467,688161,3175.2,3931.2,4687.2,756,1285.2,1814.4,9024.4,5849.2,5093.2,4337.2,1085,329,-200.2,-729.4,205.632,591.192,899.64,2325,2119.368,1733.808,1425.36,0,,,,0,,,,10703,3820.971,,192,0,,,
2020-10-07,14562,75,47840,447647,163467,688283,3058.02,3786.12,4514.22,728.1,1237.77,1747.44,9024.4,5966.38,5238.28,4510.18,1085,356.9,-152.77,-662.44,198.0432,569.3742,866.439,2325,2126.9568,1755.6258,1458.561,0,,,,0,,,,10703,3820.971,,185,0,,,
2020-10-08,14024,70,46295,447692,163467,688400,2945.04,3646.24,4347.44,701.2,1192.04,1682.88,9024.4,6079.36,5378.16,4676.96,1085,383.8,-107.04,-597.88,190.7264,548.3384,834.428,2325,2134.2736,1776.6616,1490.572,0,,,,0,,,,10703,3820.971,,178,0,,,
2020-10-09,13507,65,44800,447735,163467,688513,2836.47,3511.82,4187.17,675.35,1148.095,1620.84,9024.4,6187.93,5512.58,4837.23,1085,409.65,-63.095,-535.84,183.6952,528.1237,803.6665,2325,2141.3048,1796.8763,1521.3335,0,,,,0,,,,10703,3820.971,,172,0,,,
2020-10-10,13009,61,43353,447777,163468,688622,2731.89,3382.34,4032.79,650.45,1105.765,1561.08,9024.4,6292.51,5642.06,4991.61,1085,434.55,-20.765,-476.08,176.9224,508.6519,774.0355,2325,2148.0776,1816.3481,1550.9645,0,,,,0,,,,10703,3820.971,,165,0,,,
2020-10-11,12529,57,41952,447818,163468,688727,2631.09,3257.54,3883.99,626.45,1064.965,1503.48,9024.4,6393.31,5766.86,5140.41,1085,458.55,20.035,-418.48,170.3944,489.8839,745.4755,2325,2154.6056,1835.1161,1579.5245,0,,,,0,,,,10703,3820.971,,159,0,,,
2020-10-12,12068,53,40596,447857,163468,688828,2534.28,3137.68,3741.08,603.4,1025.78,1448.16,9024.4,6490.12,5886.72,5283.32,1085,481.6,59.22,-363.16,164.1248,471.8588,718.046,2325,2160.8752,1853.1412,1606.954,0,,,,0,,,,10703,3820.971,,153,0,,,
2020-10-13,11623,49,39284,447894,163468,688926,2440.83,3021.98,3603.13,581.15,987.955,1394.76,9024.4,6583.57,6002.42,5421.27,1085,503.85,97.045,-309.76,158.0728,454.4593,691.5685,2325,2166.9272,1870.5407,1633.4315,0,,,,0,,,,10703,3820.971,,148,0,,,
2020-10-14,11195,46,38015,447930,163468,689020,2350.95,2910.7,3470.45,559.75,951.575,1343.4,9024.4,6673.45,6113.7,5553.95,1085,525.25,133.425,-258.4,152.252,437.7245,666.1025,2325,2172.748,1887.2755,1658.8975,0,,,,0,,,,10703,3820.971,,142,0,,,
2020-10-15,10783,43,36786,447965,163468,689111,2264.43,2803.58,3342.73,539.15,916.555,1293.96,9024.4,6759.97,6220.82,5681.67,1085,545.85,168.445,-208.96,146.6488,421.6153,641.5885,2325,2178.3512,1903.3847,1683.4115,0,,,,0,,,,10703,3820.971,,137,0,,,
2020-10-16,10386,40,35596,447998,163468,689198,2181.06,2700.36,3219.66,519.3,882.81,1246.32,9024.4,6843.34,6324.04,5804.74,1085,565.7,202.19,-161.32,141.2496,406.0926,617.967,2325,2183.7504,1918.9074,1707.033,0,,,,0,,,,10703,3820.971,,132,0,,,
2020-10-17,10004,37,34445,448031,163468,689282,2100.84,2601.04,3101.24,500.2,850.34,1200.48,9024.4,6923.56,6423.36,5923.16,1085,584.8,234.66,-115.48,136.0544,391.1564,595.238,2325,2188.9456,1933.8436,1729.762,0,,,,0,,,,10703,3820.971,,127,0,,,
2020-10-18,9636,35,33331,448062,163468,689364,2023.56,2505.36,2987.16,481.8,819.06,1156.32,9024.4,7000.84,6519.04,6037.24,1085,603.2,265.94,-71.32,131.0496,376.7676,573.342,2325,2193.9504,1948.2324,1751.658,0,,,,0,,,,10703,3820.971,,123,0,,,
2020-10-19,9282,33,32253,448092,163469,689442,1949.22,2413.32,2877.42,464.1,788.97,1113.84,9024.4,7075.18,6611.08,6146.98,1085,620.9,296.03,-28.84,126.2352,362.9262,552.279,2325,2198.7648,1962.0738,1772.721,0,,,,0,,,,10703,3820.971,,118,0,,,
2020-10-20,8941,30,31210,448120,163469,689517,1877.61,2324.66,2771.71,447.05,759.985,1072.92,9024.4,7146.79,6699.74,6252.69,1085,637.95,325.015,12.08,121.5976,349.5931,531.9895,2325,2203.4024,1975.4069,1793.0105,0,,,,0,,,,10703,3820.971,,114,0,,,
2020-10-21,8613,28,30200,448148,163469,689590,1808.73,2239.38,2670.03,430.65,732.105,1033.56,9024.4,7215.67,6785.02,6354.37,1085,654.35,352.895,51.44,117.1368,336.7683,512.4735,2325,2207.8632,1988.2317,1812.5265,0,,,,0,,,,10703,3820.971,,110,0,,,
2020-10-22,8296,26,29223,448175,163469,689660,1742.16,2156.96,2571.76,414.8,705.16,995.52,9024.4,7282.24,6867.44,6452.64,1085,670.2,379.84,89.48,112.8256,324.3736,493.612,2325,2212.1744,2000.6264,1831.388,0,,,,0,,,,10703,3820.971,,106,0,,,
2020-10-23,7992,25,28277,448200,163469,689728,1678.32,2077.92,2477.52,399.6,679.32,959.04,9024.4,7346.08,6946.48,6546.88,1085,685.4,405.68,125.96,108.6912,312.4872,475.524,2325,2216.3088,2012.5128,1849.476,0,,,,0,,,,10703,3820.971,,102,0,,,
2020-10-24,7699,23,27362,448225,163469,689793,1616.79,2001.74,2386.69,384.95,654.415,923.88,9024.4,7407.61,7022.66,6637.71,1085,700.05,430.585,161.12,104.7064,301.0309,458.0905,2325,2220.2936,2023.9691,1866.9095,0,,,,0,,,,10703,3820.971,,98,0,,,
2020-10-25,7417,22,26477,448249,163469,689856,1557.57,1928.42,2299.27,370.85,630.445,890.04,9024.4,7466.83,7095.98,6725.13,1085,714.15,454.555,194.96,100.8712,290.0047,441.3115,2325,2224.1288,2034.9953,1883.6885,0,,,,0,,,,10703,3820.971,,94,0,,,
2020-10-26,7145,20,25620,448272,163469,689916,1500.45,1857.7,2214.95,357.25,607.325,857.4,9024.4,7523.95,7166.7,6809.45,1085,727.75,477.675,227.6,97.172,279.3695,425.1275,2325,2227.828,2045.6305,1899.8725,0,,,,0,,,,10703,3820.971,,91,0,,,
2020-10-27,6883,19,24790,448294,163469,689974,1445.43,1789.58,2133.73,344.15,585.055,825.96,9024.4,7578.97,7234.82,6890.67,1085,740.85,499.945,259.04,93.6088,269.1253,409.5385,2325,2231.3912,2055.8747,1915.4615,0,,,,0,,,,10703,3820.971,,88,0,,,
2020-10-28,6631,17,23988,448315,163469,690031,1392.51,1724.06,2055.61,331.55,563.635,795.72,9024.4,7631.89,7300.34,6968.79,1085,753.45,521.365,289.28,90.1816,259.2721,394.5445,2325,2234.8184,2065.7279,1930.4555,0,,,,0,,,,10703,3820.971,,84,0,,,
2020-10-29,6388,16,23211,448336,163469,690085,1341.48,1660.88,1980.28,319.4,542.98,766.56,9024.4,7682.92,7363.52,7044.12,1085,765.6,542.02,318.44,86.8768,249.7708,380.086,2325,2238.1232,2075.2292,1944.914,0,,,,0,,,,10703,3820.971,,81,0,,,
2020-10-30,6154,15,22460,448356,163469,690137,1292.34,1600.04,1907.74,307.7,523.09,738.48,9024.4,7732.06,7424.36,7116.66,1085,777.3,561.91,346.52,83.6944,240.6214,366.163,2325,2241.3056,2084.3786,1958.837,0,,,,0,,,,10703,3820.971,,78,0,,,
2020-10-31,5929,14,21732,448375,163469,690187,1245.09,1541.54,1837.99,296.45,503.965,711.48,9024.4,7779.31,7482.86,7186.41,1085,788.55,581.035,373.52,80.6344,231.8239,352.7755,2325,2244.3656,2093.1761,1972.2245,0,,,,0,,,,10703,3820.971,,76,0,,,
2020-11-01,5712,13,21028,448393,163469,690236,1199.52,1485.12,1770.72,285.6,485.52,685.44,9024.4,7824.88,7539.28,7253.68,1085,799.4,599.48,399.56,77.6832,223.3392,339.864,2325,2247.3168,2101.6608,1985.136,0,,,,0,,,,10703,3820.971,,73,0,,,
2020-11-02,5504,12,20347,448411,163469,690282,1155.84,1431.04,1706.24,275.2,467.84,660.48,9024.4,7868.56,7593.36,7318.16,1085,809.8,617.16,424.52,74.8544,215.2064,327.488,2325,2250.1456,2109.7936,1997.512,0,,,,0,,,,10703,3820.971,,70,0,,,
2020-11-03,5303,12,19688,448428,163469,690328,1113.63,1378.78,1643.93,265.15,450.755,636.36,9024.4,7910.77,7645.62,7380.47,1085,819.85,634.245,448.64,72.1208,207.3473,315.5285,2325,2252.8792,2117.6527,2009.4715,0,,,,0,,,,10703,3820.971,,68,0,,,
2020-11-04,5109,11,19051,448444,163469,690371,1072.89,1328.34,1583.79,255.45,434.265,613.08,9024.4,7951.51,7696.06,7440.61,1085,829.55,650.735,471.92,69.4824,199.7619,303.9855,2325,2255.5176,2125.2381,2021.0145,0,,,,0,,,,10703,3820.971,,65,0,,,
2020-11-05,4922,10,18434,448460,163469,690413,1033.62,1279.72,1525.82,246.1,418.37,590.64,9024.4,7990.78,7744.68,7498.58,1085,838.9,666.63,494.36,66.9392,192.4502,292.859,2325,2258.0608,2132.5498,2032.141,0,,,,0,,,,10703,3820.971,,63,0,,,
2020-11-06,4743,9,17840,448475,163469,690453,996.03,1233.18,1470.33,237.15,403.155,569.16,9024.4,8028.37,7791.22,7554.07,1085,847.85,681.845,515.84,64.5048,185.4513,282.2085,2325,2260.4952,2139.5487,2042.7915,0,,,,0,,,,10703,3820.971,,61,0,,,
2020-11-07,4570,9,17266,448489,163469,690492,959.7,1188.2,1416.7,228.5,388.45,548.4,9024.4,8064.7,7836.2,7607.7,1085,856.5,696.55,536.6,62.152,178.687,271.915,2325,2262.848,2146.313,2053.085,0,,,,0,,,,10703,3820.971,,58,0,,,
2020-11-08,4403,8,16709,448504,163469,690529,924.63,1144.78,1364.93,220.15,374.255,528.36,9024.4,8099.77,7879.62,7659.47,1085,864.85,710.745,556.64,59.8808,172.1573,261.9785,2325,2265.1192,2152.8427,2063.0215,0,,,,0,,,,10703,3820.971,,56,0,,,
2020-11-09,4243,8,16171,448517,163469,690565,891.03,1103.18,1315.33,212.15,360.655,509.16,9024.4,8133.37,7921.22,7709.07,1085,872.85,724.345,575.84,57.7048,165.9013,252.4585,2325,2267.2952,2159.0987,2072.5415,0,,,,0,,,,10703,3820.971,,54,0,,,
2020-11-10,4088,7,15650,448530,163469,690600,858.48,1062.88,1267.28,204.4,347.48,490.56,9024.4,8165.92,7961.52,7757.12,1085,880.6,737.52,594.44,55.5968,159.8408,243.236,2325,2269.4032,2165.1592,2081.764,0,,,,0,,,,10703,3820.971,,52,0,,,
2020-11-11,3939,7,15145,448543,163469,690634,827.19,1024.14,1221.09,196.95,334.815,472.68,9024.4,8197.21,8000.26,7803.31,1085,888.05,750.185,612.32,53.5704,154.0149,234.3705,2325,2271.4296,2170.9851,2090.6295,0,,,,0,,,,10703,3820.971,,50,0,,,
2020-11-12,3796,6,14657,448555,163469,690666,797.16,986.96,1176.76,189.8,322.66,455.52,9024.4,8227.24,8037.44,7847.64,1085,895.2,762.34,629.48,51.6256,148.4236,225.862,2325,2273.3744,2176.5764,2099.138,0,,,,0,,,,10703,3820.971,,49,0,,,
2020-11-13,3658,6,14185,448567,163469,690697,768.18,951.08,1133.98,182.9,310.93,438.96,9024.4,8256.22,8073.32,7890.42,1085,902.1,774.07,646.04,49.7488,143.0278,217.651,2325,2275.2512,2181.9722,2107.349,0,,,,0,,,,10703,3820.971,,47,0,,,
2020-11-14,3525,6,13728,448578,163469,690727,740.25,916.5,1092.75,176.25,299.625,423,9024.4,8284.15,8107.9,7931.65,1085,908.75,785.375,662,47.94,137.8275,209.7375,2325,2277.06,2187.1725,2115.2625,0,,,,0,,,,10703,3820.971,,45,0,,,
2020-11-15,3397,5,13285,448589,163469,690756,713.37,883.22,1053.07,169.85,288.745,407.64,9024.4,8311.03,8141.18,7971.33,1085,915.15,796.255,677.36,46.1992,132.8227,202.1215,2325,2278.8008,2192.1773,2122.8785,0,,,,0,,,,10703,3820.971,,44,0,,,
2020-11-16,3273,5,12857,448599,163469,690784,687.33,850.98,1014.63,163.65,278.205,392.76,9024.4,8337.07,8173.42,8009.77,1085,921.35,806.795,692.24,44.5128,127.9743,194.7435,2325,2280.4872,2197.0257,2130.2565,0,,,,0,,,,10703,3820.971,,42,0,,,
2020-11-17,3154,5,12443,448609,163469,690811,662.34,820.04,977.74,157.7,268.09,378.48,9024.4,8362.06,8204.36,8046.66,1085,927.3,816.91,706.52,42.8944,123.3214,187.663,2325,2282.1056,2201.6786,2137.337,0,,,,0,,,,10703,3820.971,,40,0,,,
2020-11-18,3040,4,12042,448619,163469,690837,638.4,790.4,942.4,152,258.4,364.8,9024.4,8386,8234,8082,1085,933,826.6,720.2,41.344,118.864,180.88,2325,2283.656,2206.136,2144.12,0,,,,0,,,,10703,3820.971,,39,0,,,
2020-11-19,2930,4,11653,448628,163470,690862,615.3,761.8,908.3,146.5,249.05,351.6,9024.4,8409.1,8262.6,8116.1,1085,938.5,835.95,733.4,39.848,114.563,174.335,2325,2285.152,2210.437,2150.665,0,,,,0,,,,10703,3820.971,,38,0,,,
2020-11-20,2823,4,11278,448637,163470,690886,592.83,733.98,875.13,141.15,239.955,338.76,9024.4,8431.57,8290.42,8149.27,1085,943.85,845.045,746.24,38.3928,110.3793,167.9685,2325,2286.6072,2214.6207,2157.0315,0,,,,0,,,,10703,3820.971,,36,0,,,
2020-11-21,2721,3,10914,448646,163470,690909,571.41,707.46,843.51,136.05,231.285,326.52,9024.4,8452.99,8316.94,8180.89,1085,948.95,853.715,758.48,37.0056,106.3911,161.8995,2325,2287.9944,2218.6089,2163.1005,0,,,,0,,,,10703,3820.971,,35,0,,,
2020-11-22,2622,3,10562,448654,163470,690931,550.62,681.72,812.82,131.1,222.87,314.64,9024.4,8473.78,8342.68,8211.58,1085,953.9,862.13,770.36,35.6592,102.5202,156.009,2325,2289.3408,2222.4798,2168.991,0,,,,0,,,,10703,3820.971,,34,0,,,
2020-11-23,2527,3,10222,448662,163470,690953,530.67,657.02,783.37,126.35,214.795,303.24,9024.4,8493.73,8367.38,8241.03,1085,958.65,870.205,781.76,34.3672,98.8057,150.3565,2325,2290.6328,2226.1943,2174.6435,0,,,,0,,,,10703,3820.971,,33,0,,,
2020-11-24,2436,3,9892,448670,163470,690973,511.56,633.36,755.16,121.8,207.06,292.32,9024.4,8512.84,8391.04,8269.24,1085,963.2,877.94,792.68,33.1296,95.2476,144.942,2325,2291.8704,2229.7524,2180.058,0,,,,0,,,,10703,3820.971,,31,0,,,
2020-11-25,2348,3,9573,448678,163470,690993,493.08,610.48,727.88,117.4,199.58,281.76,9024.4,8531.32,8413.92,8296.52,1085,967.6,885.42,803.24,31.9328,91.8068,139.706,2325,2293.0672,2233.1932,2185.294,0,,,,0,,,,10703,3820.971,,30,0,,,
2020-11-26,2263,2,9265,448685,163470,691013,475.23,588.38,701.53,113.15,192.355,271.56,9024.4,8549.17,8436.02,8322.87,1085,971.85,892.645,813.44,30.7768,88.4833,134.6485,2325,2294.2232,2236.5167,2190.3515,0,,,,0,,,,10703,3820.971,,29,0,,,
2020-11-27,2181,2,8966,448692,163470,691031,458.01,567.06,676.11,109.05,185.385,261.72,9024.4,8566.39,8457.34,8348.29,1085,975.95,899.615,823.28,29.6616,85.2771,129.7695,2325,2295.3384,2239.7229,2195.2305,0,,,,0,,,,10703,3820.971,,28,0,,,
2020-11-28,2102,2,8677,448698,163470,691049,441.42,546.52,651.62,105.1,178.67,252.24,9024.4,8582.98,8477.88,8372.78,1085,979.9,906.33,832.76,28.5872,82.1882,125.069,2325,2296.4128,2242.8118,2199.931,0,,,,0,,,,10703,3820.971,,27,0,,,
2020-11-29,2026,2,8397,448705,163470,691066,425.46,526.76,628.06,101.3,172.21,243.12,9024.4,8598.94,8497.64,8396.34,1085,983.7,912.79,841.88,27.5536,79.2166,120.547,2325,2297.4464,2245.7834,2204.453,0,,,,0,,,,10703,3820.971,,26,0,,,
2020-11-30,1953,2,8126,448711,163470,691083,410.13,507.78,605.43,97.65,166.005,234.36,9024.4,8614.27,8516.62,8418.97,1085,987.35,918.995,850.64,26.5608,76.3623,116.2035,2325,2298.4392,2248.6377,2208.7965,0,,,,0,,,,10703,3820.971,,25,0,,,
2020-12-01,1883,2,7864,448717,163470,691099,395.43,489.58,583.73,94.15,160.055,225.96,9024.4,8628.97,8534.82,8440.67,1085,990.85,924.945,859.04,25.6088,73.6253,112.0385,2325,2299.3912,2251.3747,2212.9615,0,,,,0,,,,10703,3820.971,,24,0,,,
2020-12-02,1815,2,7611,448723,163470,691114,381.15,471.9,562.65,90.75,154.275,217.8,9024.4,8643.25,8552.5,8461.75,1085,994.25,930.725,867.2,24.684,70.9665,107.9925,2325,2300.316,2254.0335,2217.0075,0,,,,0,,,,10703,3820.971,,23,0,,,
2020-12-03,1749,2,7365,448728,163470,691129,367.29,454.74,542.19,87.45,148.665,209.88,9024.4,8657.11,8569.66,8482.21,1085,997.55,936.335,875.12,23.7864,68.3859,104.0655,2325,2301.2136,2256.6141,2220.9345,0,,,,0,,,,10703,3820.971,,23,0,,,
2020-12-04,1686,1,7128,448734,163470,691143,354.06,438.36,522.66,84.3,143.31,202.32,9024.4,8670.34,8586.04,8501.74,1085,1000.7,941.69,882.68,22.9296,65.9226,100.317,2325,2302.0704,2259.0774,2224.683,0,,,,0,,,,10703,3820.971,,22,0,,,
2020-12-05,1625,1,6898,448739,163470,691157,341.25,422.5,503.75,81.25,138.125,195,9024.4,8683.15,8601.9,8520.65,1085,1003.75,946.875,890,22.1,63.5375,96.6875,2325,2302.9,2261.4625,2228.3125,0,,,,0,,,,10703,3820.971,,21,0,,,
2020-12-06,1567,1,6675,448744,163470,691170,329.07,407.42,485.77,78.35,133.195,188.04,9024.4,8695.33,8616.98,8538.63,1085,1006.65,951.805,896.96,21.3112,61.2697,93.2365,2325,2303.6888,2263.7303,2231.7635,0,,,,0,,,,10703,3820.971,,20,0,,,
2020-12-07,1510,1,6460,448749,163470,691183,317.1,392.6,468.1,75.5,128.35,181.2,9024.4,8707.3,8631.8,8556.3,1085,1009.5,956.65,903.8,20.536,59.041,89.845,2325,2304.464,2265.959,2235.155,0,,,,0,,,,10703,3820.971,,20,0,,,
2020-12-08,1456,1,6252,448753,163470,691196,305.76,378.56,451.36,72.8,123.76,174.72,9024.4,8718.64,8645.84,8573.04,1085,1012.2,961.24,910.28,19.8016,56.9296,86.632,2325,2305.1984,2268.0704,2238.368,0,,,,0,,,,10703,3820.971,,19,0,,,
2020-12-09,1404,1,6050,448758,163470,691208,294.84,365.04,435.24,70.2,119.34,168.48,9024.4,8729.56,8659.36,8589.16,1085,1014.8,965.66,916.52,19.0944,54.8964,83.538,2325,2305.9056,2270.1036,2241.462,0,,,,0,,,,10703,3820.971,,18,0,,,
2020-12-10,1353,1,5855,448762,163470,691219,284.13,351.78,419.43,67.65,115.005,162.36,9024.4,8740.27,8672.62,8604.97,1085,1017.35,969.995,922.64,18.4008,52.9023,80.5035,2325,2306.5992,2272.0977,2244.4965,0,,,,0,,,,10703,3820.971,,18,0,,,
2020-12-11,1305,1,5666,448766,163470,691230,274.05,339.3,404.55,65.25,110.925,156.6,9024.4,8750.35,8685.1,8619.85,1085,1019.75,974.075,928.4,17.748,51.0255,77.6475,2325,2307.252,2273.9745,2247.3525,0,,,,0,,,,10703,3820.971,,17,0,,,
2020-12-12,1258,1,5483,448770,163470,691241,264.18,327.08,389.98,62.9,106.93,150.96,9024.4,8760.22,8697.32,8634.42,1085,1022.1,978.07,934.04,17.1088,49.1878,74.851,2325,2307.8912,2275.8122,2250.149,0,,,,0,,,,10703,3820.971,,16,0,,,
2020-12-13,1213,1,5306,448774,163470,691251,254.73,315.38,376.03,60.65,103.105,145.56,9024.4,8769.67,8709.02,8648.37,1085,1024.35,981.895,939.44,16.4968,47.4283,72.1735,2325,2308.5032,2277.5717,2252.8265,0,,,,0,,,,10703,3820.971,,16,0,,,
2020-12-14,1169,1,5135,448778,163470,691261,245.49,303.94,362.39,58.45,99.365,140.28,9024.4,8778.91,8720.46,8662.01,1085,1026.55,985.635,944.72,15.8984,45.7079,69.5555,2325,2309.1016,2279.2921,2255.4445,0,,,,0,,,,10703,3820.971,,15,0,,,
2020-12-15,1127,1,4970,448781,163470,691270,236.67,293.02,349.37,56.35,95.795,135.24,9024.4,8787.73,8731.38,8675.03,1085,1028.65,989.205,949.76,15.3272,44.0657,67.0565,2325,2309.6728,2280.9343,2257.9435,0,,,,0,,,,10703,3820.971,,15,0,,,
2020-12-16,1087,1,4809,448785,163470,691279,228.27,282.62,336.97,54.35,92.395,130.44,9024.4,8796.13,8741.78,8687.43,1085,1030.65,992.605,954.56,14.7832,42.5017,64.6765,2325,2310.2168,2282.4983,2260.3235,0,,,,0,,,,10703,3820.971,,14,0,,,
2020-12-17,1048,1,4654,448788,163470,691288,220.08,272.48,324.88,52.4,89.08,125.76,9024.4,8804.32,8751.92,8699.52,1085,1032.6,995.92,959.24,14.2528,40.9768,62.356,2325,2310.7472,2284.0232,2262.644,0,,,,0,,,,10703,3820.971,,14,0,,,
2020-12-18,1010,1,4504,448791,163470,691297,212.1,262.6,313.1,50.5,85.85,121.2,9024.4,8812.3,8761.8,8711.3,1085,1034.5,999.15,963.8,13.736,39.491,60.095,2325,2311.264,2285.509,2264.905,0,,,,0,,,,10703,3820.971,,13,0,,,
2020-12-19,974,1,4359,448794,163470,691305,204.54,253.24,301.94,48.7,82.79,116.88,9024.4,8819.86,8771.16,8722.46,1085,1036.3,1002.21,968.12,13.2464,38.0834,57.953,2325,2311.7536,2286.9166,2267.047,0,,,,0,,,,10703,3820.971,,13,0,,,
2020-12-20,939,0,4218,448797,163470,691313,197.19,244.14,291.09,46.95,79.815,112.68,9024.4,8827.21,8780.26,8733.31,1085,1038.05,1005.185,972.32,12.7704,36.7149,55.8705,2325,2312.2296,2288.2851,2269.1295,0,,,,0,,,,10703,3820.971,,12,0,,,
2020-12-21,906,0,4082,448800,163470,691321,190.26,235.56,280.86,45.3,77.01,108.72,9024.4,8834.14,8788.84,8743.54,1085,1039.7,1007.99,976.28,12.3216,35.4246,53.907,2325,2312.6784,2289.5754,2271.093,0,,,,0,,,,10703,3820.971,,12,0,,,
2020-12-22,873,0,3950,448803,163470,691328,183.33,226.98,270.63,43.65,74.205,104.76,9024.4,8841.07,8797.42,8753.77,1085,1041.35,1010.795,980.24,11.8728,34.1343,51.9435,2325,2313.1272,2290.8657,2273.0565,0,,,,0,,,,10703,3820.971,,12,0,,,
2020-12-23,842,0,3823,448805,163470,691335,176.82,218.92,261.02,42.1,71.57,101.04,9024.4,8847.58,8805.48,8763.38,1085,1042.9,1013.43,983.96,11.4512,32.9222,50.099,2325,2313.5488,2292.0778,2274.901,0,,,,0,,,,10703,3820.971,,11,0,,,
2020-12-24,812,0,3700,448808,163470,691342,170.52,211.12,251.72,40.6,69.02,97.44,9024.4,8853.88,8813.28,8772.68,1085,1044.4,1015.98,987.56,11.0432,31.7492,48.314,2325,2313.9568,2293.2508,2276.686,0,,,,0,,,,10703,3820.971,,11,0,,,
2020-12-25,783,0,3580,448810,163470,691348,164.43,203.58,242.73,39.15,66.555,93.96,9024.4,8859.97,8820.82,8781.67,1085,1045.85,1018.445,991.04,10.6488,30.6153,46.5885,2325,2314.3512,2294.3847,2278.4115,0,,,,0,,,,10703,3820.971,,10,0,,,
2020-12-26,755,0,3465,448813,163470,691355,158.55,196.3,234.05,37.75,64.175,90.6,9024.4,8865.85,8828.1,8790.35,1085,1047.25,1020.825,994.4,10.268,29.5205,44.9225,2325,2314.732,2295.4795,2280.0775,0,,,,0,,,,10703,3820.971,,10,0,,,
2020-12-27,728,0,3353,448815,163470,691361,152.88,189.28,225.68,36.4,61.88,87.36,9024.4,8871.52,8835.12,8798.72,1085,1048.6,1023.12,997.64,9.9008,28.4648,43.316,2325,2315.0992,2296.5352,2281.684,0,,,,0,,,,10703,3820.971,,10,0,,,
2020-12-28,702,0,3245,448817,163470,691367,147.42,182.52,217.62,35.1,59.67,84.24,9024.4,8876.98,8841.88,8806.78,1085,1049.9,1025.33,1000.76,9.5472,27.4482,41.769,2325,2315.4528,2297.5518,2283.231,0,,,,0,,,,10703,3820.971,,9,0,,,
2020-12-29,677,0,3140,448819,163470,691372,142.17,176.02,209.87,33.85,57.545,81.24,9024.4,8882.23,8848.38,8814.53,1085,1051.15,1027.455,1003.76,9.2072,26.4707,40.2815,2325,2315.7928,2298.5293,2284.7185,0,,,,0,,,,10703,3820.971,,9,0,,,
2020-12-30,653,0,3039,448821,163470,691378,137.13,169.78,202.43,32.65,55.505,78.36,9024.4,8887.27,8854.62,8821.97,1085,1052.35,1029.495,1006.64,8.8808,25.5323,38.8535,2325,2316.1192,2299.4677,2286.1465,0,,,,0,,,,10703,3820.971,,9,0,,,
2020-12-31,630,0,2941,448823,163470,691383,132.3,163.8,195.3,31.5,53.55,75.6,9024.4,8892.1,8860.6,8829.1,1085,1053.5,1031.45,1009.4,8.568,24.633,37.485,2325,2316.432,2300.367,2287.515,0,,,,0,,,,10703,3820.971,,8,0,,,
2021-01-01,607,0,2846,448825,163470,691388,127.47,157.82,188.17,30.35,51.595,72.84,9024.4,8896.93,8866.58,8836.23,1085,1054.65,1033.405,1012.16,8.2552,23.7337,36.1165,2325,2316.7448,2301.2663,2288.8835,0,,,,0,,,,10703,3820.971,,8,0,,,
2021-01-02,586,0,2754,448827,163470,691393,123.06,152.36,181.66,29.3,49.81,70.32,9024.4,8901.34,8872.04,8842.74,1085,1055.7,1035.19,1014.68,7.9696,22.9126,34.867,2325,2317.0304,2302.0874,2290.133,0,,,,0,,,,10703,3820.971,,8,0,,,
2021-01-03,565,0,2665,448829,163470,691398,118.65,146.9,175.15,28.25,48.025,67.8,9024.4,8905.75,8877.5,8849.25,1085,1056.75,1036.975,1017.2,7.684,22.0915,33.6175,2325,2317.316,2302.9085,2291.3825,0,,,,0,,,,10703,3820.971,,8,0,,,
2021-01-04,545,0,2579,448831,163470,691402,114.45,141.7,168.95,27.25,46.325,65.4,9024.4,8909.95,8882.7,8855.45,1085,1057.75,1038.675,1019.6,7.412,21.3095,32.4275,2325,2317.588,2303.6905,2292.5725,0,,,,0,,,,10703,3820.971,,7,0,,,
2021-01-05,525,0,2496,448832,163470,691407,110.25,136.5,162.75,26.25,44.625,63,9024.4,8914.15,8887.9,8861.65,1085,1058.75,1040.375,1022,7.14,20.5275,31.2375,2325,2317.86,2304.4725,2293.7625,0,,,,0,,,,10703,3820.971,,7,0,,,
2021-01-06,507,0,2416,448834,163470,691411,106.47,131.82,157.17,25.35,43.095,60.84,9024.4,8917.93,8892.58,8867.23,1085,1059.65,1041.905,1024.16,6.8952,19.8237,30.1665,2325,2318.1048,2305.1763,2294.8335,0,,,,0,,,,10703,3820.971,,7,0,,,
